SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Total (*),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Total (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Total (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Cooling (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Heating (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Cooling Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Heating Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Hot Water (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Hot Water - Suppl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Lights (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Lg. Appl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Vent Fan (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Site Energy|Misc. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Cooling (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Heating (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Cooling Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Heating Fan/Pump (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Hot Water (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Hot Water - Suppl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Lights (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Lg. Appl. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Vent Fan (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Source Energy|Misc. (E),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Indoor Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Heating Setpoint,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Cooling Setpoint,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Indoor Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Indoor Relative Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Wind Speed (at Building),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Infiltration + Mech. Vent.,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Infiltration,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Mech. Vent. (rated),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Natural Ventilation,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|System Flow Rate to Zone,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Zone Glazing Transmitted Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Living Space|Latent Gains/Losses,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Indoor Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Indoor Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Indoor Relative Humidity,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Unfinished Attic|Infiltration,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Hot Water Use Flow Rate,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Cold Water Use Flow Rate,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Water Heater Inlet Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|Delivered Hot Water Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Domestic Water System|HPWH Latent Heat Removed,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|Heating Delivered (main),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|Cooling Delivered (sensible),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|Cooling Delivered (latent),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|DHW Delivered Energy,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Delivered Energy|DHW Pipe Heat Losses - Unit,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Drybulb,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Wetbulb,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Dew Point,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Ground Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Humidity Ratio,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Direct Normal Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Total Horizontal Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Diffuse Horizontal Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Wind Speed (at Weather Station),SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Wind Direction,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Atmospheric Pressure,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Outdoor Air Density,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Sky Temperature,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Sky Radiation Losses,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Total Vertical Solar,SF PT4 Elec All Elec + EE (Analysis Years 1 - 1) - Weather|Mains Water Temperature
6278.49555,0.584166,6278.49555,0,0,0,0,0.003,0,0.07961,0.290975,0,0.210581,0,0,0,0,32.2434,0,855.634295,3127.338283,0,2263.279572,93.716882,64,95,0.011283,32.573025,1.738499,55.283603,55.283603,0,0,0,3539.625651,155.224358,119.733485,0.011135,14.996477,590.641873,0.058244,0.027049,78.798441,124.490231,0,0,0,0,0,22.172383,123.640763,89,69.030397,59.225,72.056977,0.011007,301.664222,304.579322,35.026862,3.308333,230,0.976067,0.069342,63.731063,128.484657,93.967525,78.798436
33362.6143,3.104134,33362.6143,2.415413,0,0.05015,0,0.057395,0,0.080016,0.281008,0,0.220153,25960.37492,0,539.006058,0,616.866191,0,859.992967,3020.218243,0,2366.155917,83.348955,64,72,0.011127,44.669933,2.045035,68.702479,68.702479,0,0,769.812432,4393.770914,8.417914,118.294253,0.011082,15.541128,599.789671,0.887095,0.406904,78.798438,124.372283,276.079008,70.872746,0,19029.01244,6674.830532,336.382709,108.193936,90.44,69.304218,58.79,72.056977,0.010888,284.864008,260.523372,36.374049,3.891667,230,0.976067,0.069173,65.01762,129.752597,107.762422,78.798436
33531.91387,3.119886,33531.91387,2.41559,0,0.051625,0,0.003,0,0.081858,0.338088,0,0.229724,25962.28282,0,554.859177,0,32.2434,0,879.791993,3633.704217,0,2469.032261,80.983568,64,72,0.010734,46.445776,2.123859,73.482803,73.482803,0,0,766.084033,5396.123875,116.211401,114.528928,0.010925,17.047844,586.295963,0.022349,0.010197,78.798436,124.230655,0,0,0,18744.81448,6959.0285,8.460438,144.247556,89.675,68.161206,57.275,72.056977,0.010192,257.576868,200.849922,36.162725,4.041667,230,0.976067,0.069346,63.860826,128.616734,110.458578,78.798436
8519.051096,0.792632,8519.051096,0,0,0.004425,0,0.003,0,0.08833,0.423009,0.025,0.248868,0,0,47.559358,0,32.2434,0,949.350417,4546.417972,268.695,2674.784949,90.277844,64,95,0.010504,33.888728,1.948695,118.522213,18.522214,99.999999,0,0,5396.802498,-91.640643,108.696776,0.010576,19.535245,541.450096,1.789385,0.824423,78.798436,124.349225,0,0,0,0,0,679.475353,190.621111,86.915,66.200392,55.145,72.056977,0.009373,214.255561,131.05061,32.094749,3.708333,224.166667,0.976067,0.069787,60.740053,125.578959,97.166485,78.798436
9285.749679,0.863967,9285.749679,0.015691,0,0.002232,0,0.065487,0,0.104909,0.416994,0.005,0.253654,168.638715,0,23.988194,0,703.844389,0,1127.545327,4481.770933,53.739,2726.223121,94.005926,64,95,0.010508,30.119136,1.68595,59.184375,59.184375,0,0,41.982947,4028.023648,192.004803,101.421036,0.010193,23.364092,484.806723,2.78142,1.896354,78.798436,124.623714,236.507135,5.102536,0,203.392256,0,1065.13659,226.707808,83.015,64.330533,53.795,72.056977,0.008938,155.217073,62.76351,21.766315,3.208333,214.166667,0.976067,0.070337,56.8317,121.854383,69.162649,78.798436
7603.624778,0.707459,7603.624778,0,0,0.000503,0,0.003,0,0.13507,0.329589,0,0.239296,0,0,5.411058,0,32.2434,0,1451.709109,3542.352606,0,2571.908605,94.105636,64,95,0.010527,30.068755,1.515165,58.388109,58.388109,0,0,0,1721.315242,289.662359,93.556439,0.009892,28.84073,422.986058,0.301009,0.657788,78.798436,124.73537,0,0,0,0,0,115.178106,216.387873,79.775,64.379468,55.625,72.056977,0.00971,78.858867,11.622125,4.323326,2.883333,210,0.976067,0.070672,54.220593,119.397748,27.598429,78.798436
7943.5043,0.739082,7943.5043,0,0,0,0,0.085669,0,0.171662,0.256813,0,0.224939,0,0,0,0,920.751138,0,1844.989206,2760.169867,0,2417.594089,92.55936,64,95,0.010561,31.641321,1.410067,55.865072,55.865072,0,0,0,0,435.668305,85.518173,0.009946,37.32518,345.442048,2.371185,1.089945,78.798436,124.40338,357.579852,26.375844,0,0,0,899.741727,195.781079,77.855,64.518821,57.2,72.056977,0.010246,0,0,0,2.683333,210,0.976067,0.070865,52.649345,117.9449,0,78.798436
7907.862626,0.735766,7907.862626,0,0,0,0,0.078931,0,0.195356,0.246112,0,0.215367,0,0,0,0,848.339569,0,2099.646757,2645.158556,0,2314.717744,90.479618,64,95,0.010587,33.854985,1.274315,50.959247,50.959247,0,0,0,0,400.628506,79.851821,0.009998,45.004373,269.837825,13.669467,6.398886,78.798436,124.28753,185.61972,22.118977,0,0,0,5216.889397,159.727459,76.655,64.297874,57.515,72.056977,0.010366,0,0,0,2.425,210,0.976067,0.07101,51.528694,116.914698,0,78.798436
10784.57878,1.003422,10784.57878,0,0,0,0,0.468774,0,0.137517,0.205694,0,0.191437,0,0,0,0,5038.285773,0,1478.009105,2210.757018,0,2057.526884,87.730076,64,95,0.010591,36.982185,1.147322,47.073514,47.073514,0,0,0,0,-324.520069,76.242249,0.010046,50.899473,209.138721,10.966603,4.084661,78.798436,120.178919,1540.814839,306.452404,0,0,0,3912.667048,139.120665,75.65,64.318495,58.055,72.056977,0.010611,0,0,0,2.183333,210,0.976067,0.071116,50.630778,116.095819,0,78.798436
8244.901146,0.767125,8244.901146,0,0,0,0,0.389638,0,0.060574,0.144619,0,0.172293,0,0,0,0,4187.752205,0,651.034208,1554.340537,0,1851.774196,84.138843,64,95,0.010579,41.351753,1.01157,38.986647,38.986647,0,0,0,0,12.67216,73.289668,0.010128,56.613289,191.261292,0,0,78.798436,119.878897,2271.907775,338.682452,0,0,0,0,77.267207,74.675,64.323533,58.595,72.056977,0.010838,0,0,0,1.925,210,0.976067,0.07122,49.787321,115.329772,0,78.798436
3263.592714,0.303652,3263.592714,0,0,0,0,0.003,0,0.030077,0.103067,0,0.167507,0,0,0,0,32.2434,0,323.26627,1107.747021,0,1800.336023,85.396257,64,95,0.010605,39.811784,0.884576,39.250747,39.250747,0,0,0,0,543.846229,71.328174,0.010233,61.101118,195.06226,0,0,78.798436,119.878897,0,0,0,0,0,0,20.606794,73.775,64.354679,59.135,72.056977,0.011066,0,0,0,1.683333,210,0.976067,0.071314,49.085745,114.695802,0,78.798436
2907.638742,0.270533,2907.638742,0,0,0,0,0.003,0,0.018046,0.091551,0,0.157936,0,0,0,0,32.2434,0,193.959762,983.975901,0,1697.459679,84.879119,64,95,0.010656,40.664471,0.779478,38.76931,38.76931,0,0,0,0,616.713996,69.700696,0.010366,65.404962,195.484964,2.788907,1.226634,78.793925,122.014068,0,0,0,0,0,1044.181129,10.319935,72.875,64.350548,59.675,72.056977,0.01127,0,0,0,1.483333,210,0.976067,0.071412,48.381254,114.061831,0,78.788961
3224.078321,0.299976,3224.078321,0,0,0,0,0.054025,0,0.012031,0.08077,0,0.15315,0,0,0,0,580.654255,0,129.306508,868.096051,0,1646.021507,83.849061,64,95,0.010699,42.202369,0.643726,36.89597,36.89597,0,0,0,0,525.557332,68.31316,0.010487,69.373897,191.303719,0,0,78.78897,124.360144,338.07592,55.542646,0,0,0,0,2.579984,71.975,64.312737,60.215,72.056977,0.01145,0,0,0,1.225,215.833333,0.976067,0.071512,47.67382,113.427861,0,78.788961
2553.091452,0.237545,2553.091452,0,0,0,0,0.003,0,0.012031,0.074151,0,0.148364,0,0,0,0,32.2434,0,129.306508,796.958209,0,1594.583335,83.514218,64,95,0.010746,42.8409,0.516733,36.708335,36.708335,0,0,0,0,648.841567,66.980654,0.010617,73.520382,188.412304,2.828399,1.318452,78.788964,124.501295,0,0,0,0,0,1078.32629,2.579984,71.075,64.242705,60.755,72.056977,0.011608,0,0,0,0.983333,220,0.976067,0.071616,46.963415,112.793891,0,78.788961
3330.601123,0.309887,3330.601123,0,0,0,0,0.062831,0,0.012418,0.081489,0,0.15315,0,0,0,0,675.289651,0,133.461038,875.828927,0,1646.021507,82.559719,64,95,0.010793,44.376387,0.411635,36.002562,36.002562,0,0,0,0,540.992716,65.763788,0.010752,77.64049,187.652171,0,0,78.788961,124.57951,399.133366,91.621977,0,0,0,0,10.319935,70.175,64.278581,61.295,72.056977,0.011841,0,0,0,0.783333,220,0.976067,0.071711,46.250008,112.15992,0,78.788961
3060.927282,0.284796,3060.927282,0,0,0,0,0.003,0,0.031923,0.091937,0,0.157936,0,0,0,0,32.2434,0,343.105989,988.118214,0,1697.459679,82.322984,64,95,0.010838,44.895487,0.275883,36.514396,36.514396,0,0,0,0,681.574359,64.508295,0.010898,82.201085,187.020026,0,0,78.788961,124.57951,0,0,0,0,0,0,72.140316,69.275,64.372437,61.835,72.056977,0.012114,0,0,0,0.525,220,0.976067,0.071802,45.533571,111.52595,0,78.788961
5020.319625,0.467102,5020.319625,0,0,0,0,0.050783,0,0.074947,0.139293,0.025,0.177079,0,0,0,0,545.804346,0,805.518148,1497.089763,268.695,1903.212368,81.897373,64,95,0.010918,45.849273,0.148889,106.688226,6.688227,99.999999,0,0,2769.626843,1133.759867,63.955872,0.011078,85.155738,181.927142,0,0,78.788961,124.57951,303.274867,77.483389,0,0,0,0,247.314602,68.375,64.424668,62.375,72.056977,0.012358,96.416323,20.715333,9.773709,0.283333,220,0.976067,0.071897,44.814072,110.89198,47.718807,78.788961
5474.45123,0.509356,5474.45123,0,0,0,0,0.003,0,0.094844,0.205503,0.005,0.201009,0,0,0,0,32.2434,0,1019.36245,2208.703152,53.739,2160.403228,84.199181,64,95,0.010983,42.833558,0.043791,39.881998,39.881998,0,0,0,4927.434123,782.846484,67.717615,0.011195,75.716151,111.464851,2.557112,1.20255,78.788961,124.661282,0,0,0,0,0,977.643781,262.761428,68.525,64.548383,62.6,72.056977,0.012411,169.639898,76.98477,24.328612,0.083333,220,0.976067,0.07187,44.934202,110.997641,85.793181,78.788961
6976.967528,0.649153,6976.967528,0,0,0,0,0.097414,0,0.093992,0.251952,0,0.205795,0,0,0,0,1046.984768,0,1010.211415,2707.929945,0,2211.8414,87.040053,64,95,0.011034,39.289689,0.153268,41.094116,41.094116,0,0,0,5716.685478,463.505237,77.115778,0.011305,55.811703,205.018353,1.764677,0.810972,78.788961,124.325134,160.416781,27.823539,0,0,0,669.758827,252.441493,71,65.360005,62.6,72.056977,0.012417,231.293514,148.433932,32.14758,0.291667,220,0.976067,0.071535,47.310255,113.110876,105.741699,78.788961
9440.741009,0.878388,9440.741009,0,0,0,0,0.278887,0,0.090008,0.303698,0,0.205795,0,0,0,0,2997.425509,0,967.383377,3264.090722,0,2211.8414,88.261382,64,95,0.011073,37.953777,0.72255,41.166377,41.166377,0,0,0,4932.202543,218.657731,88.113946,0.011513,39.76731,341.368367,12.621563,5.97585,78.788961,124.654244,665.797092,150.178914,0,0,0,4835.97811,221.54784,74.705,66.475994,62.39,72.056977,0.012372,270.678922,217.460227,34.789123,1.375,220,0.976067,0.071044,50.82596,116.280727,106.060218,78.788961
8771.79351,0.816148,8771.79351,0,0,0,0,0.205026,0,0.087191,0.318137,0,0.205795,0,0,0,0,2203.576929,0,937.106651,3419.26853,0,2211.8414,88.133903,64,95,0.011081,38.137866,0.959021,106.366769,6.36677,99.999999,0,0,3703.076621,407.927397,98.141846,0.011706,29.613468,420.776794,0.035233,0.01639,78.788961,124.52453,304.381854,49.101716,0,0,0,13.423946,200.941047,78.905,67.464299,61.82,72.056977,0.012137,295.535842,274.675793,34.049491,1.825,220,0.976067,0.070516,54.664232,119.820395,92.135713,78.788961
6808.212504,0.633452,6808.212504,0,0,0,0,0.003,0,0.083288,0.336583,0,0.210581,0,0,0,0,32.2434,0,895.159068,3617.530464,0,2263.279572,91.179851,64,95,0.011117,34.736239,1.015949,35.46159,35.46159,0,0,0,2597.520685,338.117118,107.854321,0.011773,22.292257,473.151853,0.421084,0.196174,78.788961,124.538003,0,0,0,0,0,160.508854,159.727459,83.615,68.406798,61.1,72.056977,0.011765,310.222822,315.113763,32.570226,1.933333,220,0.976067,0.069946,59.082524,123.994033,83.486682,78.788961
6786.564627,0.631438,6786.564627,0,0,0,0,0.003,0,0.080471,0.3326,0,0.215367,0,0,0,0,32.2434,0,864.882342,3574.72114,0,2314.717744,92.114959,64,95,0.011139,33.802331,1.624643,50.688546,50.688546,0,0,0,2643.933737,366.425106,115.268743,0.011752,17.94261,548.26093,0,0,78.788961,124.534142,0,0,0,0,0,0,139.120665,88.265,69.715194,60.8,72.056977,0.011709,316.668187,334.77995,31.487194,3.091667,208.333333,0.976067,0.069358,63.477593,128.246918,77.120627,78.788961
7788.382215,0.724649,7788.382215,0,0,0,0,0.054091,0,0.079642,0.375549,0,0.215367,0,0,0,0,581.363264,0,855.972971,4036.328236,0,2314.717744,92.838781,64,95,0.011162,33.126154,1.812944,56.04778,56.04778,0,0,0,3240.886122,378.684407,118.736146,0.011746,16.253679,572.032456,3.356201,2.589336,78.788961,124.673685,392.453541,20.011464,0,0,0,1285.759805,123.640763,90.875,70.446889,60.59,72.056977,0.011686,315.743647,332.146135,31.592856,3.45,205.833333,0.976067,0.069032,65.790847,130.518645,74.206604,78.788961
6278.49555,0.584166,6278.49555,0,0,0,0,0.003,0,0.07961,0.290975,0,0.210581,0,0,0,0,32.2434,0,855.634295,3127.338283,0,2263.279572,94.406373,64,95,0.011186,31.620199,1.896146,59.911288,59.911288,0,0,0,3541.14308,199.743546,120.195395,0.011611,15.427222,587.312256,2.570271,1.200612,78.788961,124.664974,0,0,0,0,0,980.561524,123.640763,91.715,69.759576,59.075,72.056977,0.010952,307.369956,307.517571,32.860796,3.608333,210,0.976067,0.069006,66.189832,130.914876,94.350419,78.788961
34655.66354,3.224443,34655.66354,2.477614,0,0.05015,0,0.115502,0,0.080016,0.281008,0,0.220153,26628.89797,0,539.006058,0,1241.392389,0,859.992967,3020.218243,0,2366.155917,83.861367,64,72,0.011035,43.588036,2.172029,74.605301,74.605301,0,0,770.048526,4401.884733,-275.036632,118.885754,0.01129,15.565541,602.322233,0.426783,0.19721,78.788961,124.415443,287.689623,78.128517,0,19330.57303,6373.269949,162.259888,108.193936,92.465,68.827445,56.84,72.056977,0.010058,290.516911,263.043373,34.445722,4.133333,204.166667,0.976067,0.06901,66.375348,131.099784,108.252794,78.788961
34128.28717,3.175374,34128.28717,2.471078,0,0.051625,0,0.003,0,0.081858,0.338088,0,0.229724,26558.65612,0,554.859177,0,32.2434,0,879.791993,3633.704217,0,2469.032261,81.495567,64,72,0.010651,45.32944,2.014382,70.341087,70.341087,0,0,766.299563,5418.545043,137.873555,115.566746,0.010953,16.590134,567.524713,1.364053,0.643717,78.788961,124.772983,0,0,0,19032.27425,6671.568724,522.090564,144.247556,91.475,68.585442,56.675,72.056977,0.010099,262.88637,202.454074,34.366476,3.833333,217.5,0.976067,0.06913,65.389674,130.122413,110.973545,78.788961
8519.051096,0.792632,8519.051096,0,0,0.004425,0,0.003,0,0.08833,0.423009,0.025,0.248868,0,0,47.559358,0,32.2434,0,949.350417,4546.417972,268.695,2674.784949,90.933059,64,95,0.010451,33.037455,1.716604,113.867161,13.867162,99.999999,0,0,5433.939204,462.267161,110.522344,0.010748,18.829841,519.530121,1.395937,0.644383,78.788961,124.560153,0,0,0,0,0,530.554542,190.621111,88.4,67.98026,57.2,72.056977,0.010345,218.746184,131.919909,30.879639,3.266667,224.166667,0.976067,0.069491,62.699605,127.48087,97.755101,78.788961
9526.023852,0.886323,9526.023852,0.046637,0,0.005171,0,0.097636,0,0.104909,0.373315,0.005,0.253654,501.247219,0,55.581081,0,1049.372992,0,1127.545327,4012.315112,53.739,2726.223121,94.399707,64,95,0.010491,29.699165,1.629022,56.4647,56.4647,0,0,89.052263,4070.33328,456.214556,103.212525,0.010588,23.008729,484.705119,0.013116,0.005962,78.788961,124.184107,244.800555,8.12639,0,588.694695,0,4.960939,226.707808,84.17,66.284283,56.57,72.056977,0.010061,158.915233,63.008289,21.079514,3.1,214.166667,0.976067,0.070063,58.639904,123.571386,69.791409,78.788961
7252.265147,0.674767,7252.265147,0.005254,0,0.001371,0,0.003,0,0.13507,0.290777,0,0.239296,56.46625,0,14.729931,0,32.2434,0,1451.709109,3125.207851,0,2571.908605,94.709021,64,95,0.010535,29.533873,1.567715,59.21554,59.21554,0,0,18.755862,1770.087988,964.360707,94.929599,0.010484,29.289288,432.804817,5.431906,2.517755,78.788961,124.242797,0,0,0,151.993991,0,2067.189914,216.387873,80.75,66.126367,58.22,72.056977,0.010728,82.970869,11.581488,3.918289,2.983333,210,0.976067,0.070431,55.719745,120.797766,28.277458,78.788961
12753.95406,1.186657,12753.95406,0.06088,0,0.004699,0,0.467665,0,0.171662,0.256813,0,0.224939,654.329662,0,50.499347,0,5026.371888,0,1844.989206,2760.169867,0,2417.594089,91.372222,64,95,0.010642,33.155527,1.49327,56.744227,56.744227,0,0,63.260792,0,1256.644587,86.655032,0.010607,38.373715,360.342969,19.424699,7.834918,78.788961,119.751356,1298.988213,200.072996,0,967.957092,0,7088.453862,195.781079,78.545,65.992801,59.51,72.056977,0.011137,0,0,0,2.841667,210,0.976067,0.070674,53.820541,119.027932,0,78.788961
11792.18549,1.097172,11792.18549,0,0,0,0,0.440338,0,0.195356,0.246112,0,0.215367,0,0,0,0,4732.662436,0,2099.646757,2645.158556,0,2314.717744,87.323663,64,95,0.010647,37.594024,1.440721,51.518419,51.518419,0,0,0,0,221.803239,80.422908,0.010689,47.174257,297.279534,1.891585,0.741306,78.788961,119.440432,1570.754538,165.25105,0,0,0,684.643586,159.727459,76.985,65.444958,59.57,72.056977,0.0111,0,0,0,2.741667,210,0.976067,0.070884,52.363593,117.680745,0,78.788961
5778.536407,0.537648,5778.536407,0,0,0,0,0.003,0,0.137517,0.205694,0,0.191437,0,0,0,0,32.2434,0,1478.009105,2210.757018,0,2057.526884,88.149237,64,95,0.010687,36.752815,1.388172,51.647745,51.647745,0,0,0,0,653.126506,76.552655,0.010783,54.003031,251.384054,1.38302,0.644952,78.788961,124.344522,0,0,0,0,0,527.343666,139.120665,75.83,65.313034,59.825,72.056977,0.011271,0,0,0,2.641667,210,0.976067,0.071018,51.32602,116.72979,0,78.788961
4089.392341,0.380486,4089.392341,0,0,0,0,0.003,0,0.060574,0.144619,0,0.172293,0,0,0,0,32.2434,0,651.034208,1554.340537,0,1851.774196,87.069225,64,95,0.010744,38.232518,1.335623,50.899524,50.899524,0,0,0,0,636.369592,73.924318,0.01088,59.456486,232.503621,0,0,78.788961,124.6357,0,0,0,0,0,0,77.267207,74.75,65.202081,60.11,72.056977,0.01144,0,0,0,2.541667,210,0.976067,0.071142,50.282088,115.778834,0,78.788961
3757.716918,0.349627,3757.716918,0,0,0,0,0.048974,0,0.030077,0.103067,0,0.167507,0,0,0,0,526.367604,0,323.26627,1107.747021,0,1800.336023,85.802691,64,95,0.01079,39.971845,1.25242,48.49757,48.49757,0,0,0,0,587.354284,72.04107,0.010969,63.85501,231.06207,0,0,78.788961,124.6357,316.885775,41.73937,0,0,0,0,20.606794,73.565,64.958288,60.47,72.056977,0.011539,0,0,0,2.383333,210,0.976067,0.071289,49.231705,114.827879,0,78.788961
2878.80486,0.267851,2878.80486,0,0,0,0,0.003,0,0.018046,0.088869,0,0.157936,0,0,0,0,32.2434,0,193.959762,955.142019,0,1697.459679,84.930419,64,95,0.010838,41.280454,1.177975,47.150181,47.150181,0,0,0,0,629.72756,70.345096,0.011059,68.183552,228.555198,0,0,78.788961,124.6357,0,0,0,0,0,0,10.319935,72.41,64.700946,60.83,72.056977,0.011623,0,0,0,2.241667,204.166667,0.976067,0.071434,48.174777,113.876923,0,78.777281
3122.813496,0.290554,3122.813496,0,0,0,0,0.046392,0,0.012031,0.078981,0,0.15315,0,0,0,0,498.612018,0,129.306508,848.873463,0,1646.021507,84.117255,64,95,0.010891,42.578303,1.125426,46.340387,46.340387,0,0,0,0,599.202172,68.915467,0.011161,72.246091,227.28411,0,0,78.788961,124.6357,280.546097,51.550882,0,0,0,0,2.579984,71.33,64.614264,61.19,72.056977,0.01181,0,0,0,2.141667,200,0.976067,0.071558,47.318991,113.110876,0,78.777281
2543.480157,0.236651,2543.480157,0,0,0,0,0.003,0,0.012031,0.073257,0,0.148364,0,0,0,0,32.2434,0,129.306508,787.346915,0,1594.583335,83.210096,64,95,0.010933,44.004207,1.072877,45.470687,45.470687,0,0,0,0,676.189715,67.576517,0.011259,76.301179,222.220124,0,0,78.788961,124.6357,0,0,0,0,0,0,2.579984,70.145,64.48513,61.55,72.056977,0.011993,0,0,0,2.041667,200,0.976067,0.071698,46.398424,112.291997,0,78.777281
2668.332284,0.248268,2668.332284,0,0,0,0,0.003,0,0.012418,0.079701,0,0.15315,0,0,0,0,32.2434,0,133.461038,856.606339,0,1646.021507,82.732146,64,95,0.010992,44.925124,0.989675,44.899976,44.899976,0,0,0,0,680.851505,66.240094,0.01138,80.74899,214.224079,0,0,78.788961,124.6357,0,0,0,0,0,0,10.319935,68.99,64.20192,61.805,72.056977,0.01206,0,0,0,1.883333,200,0.976067,0.071847,45.323569,111.341042,0,78.777281
3486.265542,0.32437,3486.265542,0,0,0,0,0.045257,0,0.031923,0.089254,0,0.157936,0,0,0,0,486.415543,0,343.105989,959.284331,0,1697.459679,81.921283,64,95,0.011038,46.31206,0.91523,44.242162,44.242162,0,0,0,0,651.208444,64.946098,0.011473,85.144399,206.766821,0.342184,0.161723,78.783814,124.792587,259.620767,59.243192,0,0,0,131.082478,72.140316,67.805,64.012874,62.09,72.056977,0.012201,0,0,0,1.741667,200,0.976067,0.071992,44.241805,110.390086,0,78.777281
