SF PT 1 Elec All Elec + EE - Source Energy|Total (*),SF PT 1 Elec All Elec + EE - Site Energy|Total (E),SF PT 1 Elec All Elec + EE - Source Energy|Total (E),SF PT 1 Elec All Elec + EE - Site Energy|Cooling (E),SF PT 1 Elec All Elec + EE - Site Energy|Heating (E),SF PT 1 Elec All Elec + EE - Site Energy|Cooling Fan/Pump (E),SF PT 1 Elec All Elec + EE - Site Energy|Heating Fan/Pump (E),SF PT 1 Elec All Elec + EE - Site Energy|Hot Water (E),SF PT 1 Elec All Elec + EE - Site Energy|Hot Water - Suppl. (E),SF PT 1 Elec All Elec + EE - Site Energy|Lights (E),SF PT 1 Elec All Elec + EE - Site Energy|Lg. Appl. (E),SF PT 1 Elec All Elec + EE - Site Energy|Vent Fan (E),SF PT 1 Elec All Elec + EE - Site Energy|Misc. (E),SF PT 1 Elec All Elec + EE - Source Energy|Cooling (E),SF PT 1 Elec All Elec + EE - Source Energy|Heating (E),SF PT 1 Elec All Elec + EE - Source Energy|Cooling Fan/Pump (E),SF PT 1 Elec All Elec + EE - Source Energy|Heating Fan/Pump (E),SF PT 1 Elec All Elec + EE - Source Energy|Hot Water (E),SF PT 1 Elec All Elec + EE - Source Energy|Hot Water - Suppl. (E),SF PT 1 Elec All Elec + EE - Source Energy|Lights (E),SF PT 1 Elec All Elec + EE - Source Energy|Lg. Appl. (E),SF PT 1 Elec All Elec + EE - Source Energy|Vent Fan (E),SF PT 1 Elec All Elec + EE - Source Energy|Misc. (E),SF PT 1 Elec All Elec + EE - Living Space|Indoor Temperature,SF PT 1 Elec All Elec + EE - Living Space|Heating Setpoint,SF PT 1 Elec All Elec + EE - Living Space|Cooling Setpoint,SF PT 1 Elec All Elec + EE - Living Space|Indoor Humidity,SF PT 1 Elec All Elec + EE - Living Space|Indoor Relative Humidity,SF PT 1 Elec All Elec + EE - Living Space|Wind Speed (at Building),SF PT 1 Elec All Elec + EE - Living Space|Infiltration + Mech. Vent.,SF PT 1 Elec All Elec + EE - Living Space|Infiltration,SF PT 1 Elec All Elec + EE - Living Space|Mech. Vent. (rated),SF PT 1 Elec All Elec + EE - Living Space|Natural Ventilation,SF PT 1 Elec All Elec + EE - Living Space|System Flow Rate to Zone,SF PT 1 Elec All Elec + EE - Living Space|Zone Glazing Transmitted Solar,SF PT 1 Elec All Elec + EE - Living Space|Latent Gains/Losses,SF PT 1 Elec All Elec + EE - Unfinished Attic|Indoor Temperature,SF PT 1 Elec All Elec + EE - Unfinished Attic|Indoor Humidity,SF PT 1 Elec All Elec + EE - Unfinished Attic|Indoor Relative Humidity,SF PT 1 Elec All Elec + EE - Unfinished Attic|Infiltration,SF PT 1 Elec All Elec + EE - Domestic Water System|Hot Water Use Flow Rate,SF PT 1 Elec All Elec + EE - Domestic Water System|Cold Water Use Flow Rate,SF PT 1 Elec All Elec + EE - Domestic Water System|Water Heater Inlet Temperature,SF PT 1 Elec All Elec + EE - Domestic Water System|Delivered Hot Water Temperature,SF PT 1 Elec All Elec + EE - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),SF PT 1 Elec All Elec + EE - Domestic Water System|HPWH Latent Heat Removed,SF PT 1 Elec All Elec + EE - Delivered Energy|Heating Delivered (main),SF PT 1 Elec All Elec + EE - Delivered Energy|Cooling Delivered (sensible),SF PT 1 Elec All Elec + EE - Delivered Energy|Cooling Delivered (latent),SF PT 1 Elec All Elec + EE - Delivered Energy|DHW Delivered Energy,SF PT 1 Elec All Elec + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,SF PT 1 Elec All Elec + EE - Weather|Outdoor Drybulb,SF PT 1 Elec All Elec + EE - Weather|Outdoor Wetbulb,SF PT 1 Elec All Elec + EE - Weather|Outdoor Dew Point,SF PT 1 Elec All Elec + EE - Weather|Ground Temperature,SF PT 1 Elec All Elec + EE - Weather|Outdoor Humidity Ratio,SF PT 1 Elec All Elec + EE - Weather|Direct Normal Solar,SF PT 1 Elec All Elec + EE - Weather|Total Horizontal Solar,SF PT 1 Elec All Elec + EE - Weather|Diffuse Horizontal Solar,SF PT 1 Elec All Elec + EE - Weather|Wind Speed (at Weather Station),SF PT 1 Elec All Elec + EE - Weather|Wind Direction,SF PT 1 Elec All Elec + EE - Weather|Atmospheric Pressure,SF PT 1 Elec All Elec + EE - Weather|Outdoor Air Density,SF PT 1 Elec All Elec + EE - Weather|Sky Temperature,SF PT 1 Elec All Elec + EE - Weather|Sky Radiation Losses,SF PT 1 Elec All Elec + EE - Weather|Total Vertical Solar,SF PT 1 Elec All Elec + EE - Weather|Mains Water Temperature
4349.428968,0.404681,4349.428968,0,0,0,0,0.003,0,0.030077,0.067703,0,0.3039,0,0,0,0,32.2434,0,323.26627,727.658023,0,3266.261275,72.294235,65,95,0.008278,47.930458,0,46.872433,46.872433,0,0,0,0,107.287293,49.740686,0.007752,100,153.328137,0,0,74.464587,124.283655,0,0,0,0,0,0,20.606794,53.24,52.822692,52.49,63.517741,0.008606,0,0,0,0,132.5,0.97508,0.074383,33.310971,101.11827,0,74.580965
4465.522017,0.415482,4465.522017,0,0,0,0,0.044622,0,0.018046,0.066279,0,0.286535,0,0,0,0,479.591234,0,193.959762,712.353248,0,3079.617774,71.393267,65,95,0.008283,49.440362,0,45.302003,45.302003,0,0,0,0,38.155605,48.72696,0.007461,100,177.555267,0,0,74.464587,124.283655,223.649235,33.352023,0,0,0,0,10.319935,53.24,52.565226,52.13,63.517741,0.008465,0,0,0,0,120,0.97508,0.0744,33.310971,101.11827,0,74.696382
4249.532399,0.395386,4249.532399,0,0,0,0,0.045253,0,0.012031,0.060251,0,0.277852,0,0,0,0,486.367254,0,129.306508,647.562614,0,2986.296023,70.929547,65,95,0.008286,50.245555,0,44.325277,44.325277,0,0,0,0,44.242327,48.089852,0.007282,100,192.792249,0,0,74.464587,124.283655,219.392393,38.503779,0,0,0,0,2.579984,53.345,52.437164,51.77,63.517741,0.00837,0,0,0,0,120,0.97508,0.074396,33.310971,101.11827,0,74.696382
3686.782019,0.343027,3686.782019,0,0,0,0,0.003,0,0.012031,0.058827,0,0.269169,0,0,0,0,32.2434,0,129.306508,632.257839,0,2892.974272,70.281388,65,95,0.008286,51.364903,0,43.070547,43.070547,0,0,0,0,-20.224586,47.724363,0.007182,100,201.150664,0,0,74.464587,124.283655,0,0,0,0,0,0,2.579984,53.42,52.250264,51.41,63.517741,0.008251,0,0,0,0,120,0.97508,0.074399,33.310971,101.11827,0,74.696382
4280.796105,0.398295,4280.796105,0,0,0,0,0.045831,0,0.012605,0.062007,0,0.277852,0,0,0,0,492.580008,0,135.481153,666.438921,0,2986.296023,69.986845,65,95,0.008286,51.884309,0,42.663389,42.663389,0,0,0,0,-44.709881,47.47072,0.007113,100,205.815851,0,0,74.464587,124.283655,217.121916,42.046857,0,0,0,0,10.319935,53.42,52.015998,50.945,63.517741,0.008124,0,0,0,0,120,0.97508,0.074414,33.085336,100.933362,0,74.696382
4197.460413,0.390541,4197.460413,0,0,0,0,0.003,0,0.032861,0.068146,0,0.286535,0,0,0,0,32.2434,0,353.179174,732.420065,0,3079.617774,69.726338,65,95,0.008282,52.321732,0,41.729972,41.729972,0,0,0,337.284469,-16.77691,47.329155,0.007074,99.992231,210.530746,0,0,74.464587,124.283655,0,0,0,0,0,0,72.140316,53.525,51.854571,50.51,63.517741,0.008012,23.289605,2.702987,2.113234,0,120,0.97508,0.074412,33.149803,100.986193,10.197833,74.696382
7587.816033,0.705988,7587.816033,0,0.140116,0,0.004039,0.045938,0,0.077148,0.092481,0.025,0.321266,0,1505.942622,0,43.408207,493.734601,0,829.167207,993.96362,268.695,3452.904777,71.013778,71,95,0.008276,50.036932,0,109.068689,9.068689,99.999999,0,66.901208,1817.259637,-207.949712,48.820168,0.007125,95.294604,190.056977,0,0,74.464587,124.283655,223.645748,37.565541,1701.082096,0,0,0,247.314602,53.6,51.690143,50.15,63.517741,0.007906,99.454098,33.40287,16.905876,0,120,0.97508,0.074414,33.310971,101.11827,55.961162,74.696382
6362.194496,0.591953,6362.194496,0,0,0,0.000225,0.003,0,0.097628,0.12142,0.005,0.364681,0,0,0,2.415807,32.2434,0,1049.289725,1304.993033,53.739,3919.51353,71.734242,71,95,0.008265,48.773898,0.122615,43.873251,43.873251,0,0,0,2745.829512,-5.225593,54.856652,0.007191,77.294871,117.099783,0,0,74.464587,124.283655,0,0,0,0,0,0,262.761428,54.125,51.727582,49.79,63.517741,0.007807,158.149186,90.534784,33.177781,0.233333,120,0.97508,0.074349,33.760655,101.488086,86.454165,74.696382
6939.958719,0.64571,6939.958719,0,0,0,0,0.045239,0,0.098125,0.128983,0,0.373363,0,0,0,0,486.217864,0,1054.626622,1386.278953,0,4012.835281,73.210149,71,95,0.008261,46.382169,0.547386,44.110652,44.110652,0,0,0,2980.24437,-116.732546,64.94371,0.007246,54.399761,264.749205,0,0,74.464587,124.283655,120.1787,13.014452,0,0,0,0,252.441493,56.39,52.096137,48.59,63.517741,0.007492,197.745917,154.536568,46.385497,1.041667,120,0.97508,0.07406,35.639392,103.046596,102.843579,74.696382
6489.646004,0.603812,6489.646004,0,0,0,0,0.003,0,0.095396,0.132052,0,0.373363,0,0,0,0,32.2434,0,1025.297798,1419.269525,0,4012.835281,75.27057,71,95,0.008249,43.22883,0.788236,45.996907,45.996907,0,0,0,2424.241132,-169.95598,74.084402,0.007239,39.669259,370.252383,0,0,74.464587,124.283655,0,0,0,0,0,0,221.54784,58.475,52.101631,47,63.517741,0.007021,180.972118,197.220565,68.363136,1.5,120,0.97508,0.073817,38.284715,105.265493,96.463863,74.696382
6787.559911,0.63153,6787.559911,0,0,0,0,0.044251,0,0.092496,0.12142,0,0.373363,0,0,0,0,475.599413,0,994.132183,1304.993033,0,4012.835281,75.816757,71,95,0.008214,42.261143,0.81889,109.96374,9.963741,99.999999,0,0,1899.088263,-676.68363,81.234046,0.007138,30.85189,435.072222,0,0,74.464587,124.283655,0,0,0,0,0,0,200.941047,59.735,52.142998,46.19,63.517741,0.006758,182.266474,235.318313,81.17462,1.558333,125.833333,0.97508,0.073669,40.029138,106.744757,85.852483,74.696382
6526.308822,0.607223,6526.308822,0,0,0,0,0.003,0,0.088479,0.133698,0,0.382046,0,0,0,0,32.2434,0,950.953069,1436.955321,0,4106.157032,77.21757,71,95,0.008185,40.207799,1.086015,46.407218,46.407218,0,0,0,1490.780975,-262.11071,88.119611,0.007015,24.339885,482.23155,0,0,74.464587,124.283655,0,0,0,0,0,0,159.727459,63.515,53.285329,45.2,63.517741,0.006529,208.734736,273.065894,78.11043,2.066667,130,0.97508,0.073164,43.468492,109.729701,76.467606,74.696382
7169.497212,0.667066,7169.497212,0,0,0,0,0.043469,0,0.085579,0.147289,0,0.390729,0,0,0,0,467.199101,0,919.787454,1583.031875,0,4199.478782,77.762651,71,95,0.008163,39.377636,1.537061,55.90024,55.90024,0,0,0,1490.939583,-340.544917,93.224041,0.006851,20.213888,542.659443,0,0,74.464587,124.283655,253.048609,4.398705,0,0,0,0,139.120665,65.945,54.141222,44.81,63.517741,0.006455,218.006552,289.168468,77.185889,2.925,200,0.97508,0.072834,45.174206,111.208965,69.942027,74.696382
6543.922425,0.608862,6543.922425,0,0,0,0,0.003,0,0.084726,0.130407,0,0.390729,0,0,0,0,32.2434,0,910.616514,1401.583728,0,4199.478782,77.924651,71,95,0.00813,39.014855,1.948695,69.964326,69.964326,0,0,0,1727.351193,-402.217306,93.952776,0.006743,19.44648,593.414447,0,0,74.464587,124.283655,0,0,0,0,0,0,123.640763,65.705,54.338325,45.38,63.517741,0.00662,204.006374,278.187929,82.521807,3.708333,209.166667,0.97508,0.072848,44.664071,110.759902,72.631425,74.696382
7077.312677,0.658489,7077.312677,0,0,0,0,0.044469,0,0.084686,0.147289,0,0.382046,0,0,0,0,477.939295,0,910.184476,1583.031875,0,4106.157032,78.026544,71,95,0.008095,38.71743,2.224578,80.446049,80.446049,0,0,0,1896.314705,-419.118503,92.288519,0.006717,20.400408,610.173764,0,0,74.464587,124.283655,261.347569,1.977814,0,0,0,0,123.640763,65.9,54.558803,45.89,63.517741,0.006701,185.594818,250.84745,85.031273,4.233333,180,0.97508,0.072812,44.934202,110.997641,89.35662,74.696382
13219.88442,1.230008,13219.88442,0.590644,0,0.025992,0,0.003,0,0.085047,0.125913,0,0.399412,6348.124884,0,279.356228,0,32.2434,0,914.070991,1353.288381,0,4292.800533,72.256798,71,72,0.007996,46.41721,2.036277,68.415177,68.415177,0,0,439.552084,2339.751419,-388.479013,90.937956,0.006687,21.191514,570.156734,0,0,74.464587,124.283655,0,0,0,8434.810584,1186.483518,0,108.193936,66.725,54.537767,44.99,63.517741,0.006497,208.153597,228.357849,65.9065,3.875,215,0.975656,0.072764,45.44408,111.446704,101.387474,74.696382
12730.38356,1.184464,12730.38356,0.401771,0,0.029097,0,0.04624,0,0.086725,0.203853,0,0.416778,4318.156124,0,312.733837,0,496.975037,0,932.098093,2190.976436,0,4479.444035,71.998527,71,72,0.007875,46.128568,1.68595,53.428407,53.428407,0,0,405.832358,2889.865996,-275.899731,90.357812,0.006564,21.194175,524.360254,0,0,74.464587,124.283655,237.328165,22.268724,0,8152.722172,920.241076,0,144.247556,67.205,54.195161,43.715,63.517741,0.006191,235.704891,192.222659,43.400553,3.208333,240,0.976067,0.072764,44.963753,111.024057,106.06413,74.696382
9405.010719,0.875064,9405.010719,0,0,0.004251,0,0.003,0,0.092738,0.298565,0.025,0.451509,0,0,45.689073,0,32.2434,0,996.730082,3208.922126,268.695,4852.731037,76.913879,71,95,0.007817,38.881254,1.423205,111.415435,11.415436,99.999999,0,0,2994.942763,-654.038086,88.487863,0.00645,22.099564,486.987465,0,0,74.464587,124.283655,0,0,0,0,0,0,190.621111,66.86,53.859217,43.235,63.517741,0.006081,215.338594,130.543749,32.675888,2.708333,234.166667,0.976067,0.072824,44.091482,110.258009,95.383344,74.696382
9333.935134,0.868451,9333.935134,0,0,0,0,0.044014,0,0.108478,0.250766,0.005,0.460192,0,0,0,0,473.057431,0,1165.898675,2695.187239,53.739,4946.052788,80.30377,71,95,0.00779,34.614231,1.129805,48.694438,48.694438,0,0,0,2354.980237,-162.584074,84.277497,0.006362,24.933102,437.680966,0,0,74.464587,124.283655,0,0,0,0,0,0,226.707808,65.405,53.395504,43.685,63.517741,0.006157,166.126646,64.652746,21.502161,2.15,230,0.975491,0.072974,42.939826,109.254223,69.713683,74.696382
7903.769244,0.735385,7903.769244,0,0,0,0,0.003,0,0.137804,0.160437,0,0.434144,0,0,0,0,32.2434,0,1481.091923,1724.346386,0,4666.087536,80.796115,71,95,0.007776,33.981974,0.875818,48.659508,48.659508,0,0,0,1057.536575,-124.875262,78.704453,0.006362,29.905906,382.063077,0,0,74.464587,124.283655,0,0,0,0,0,0,216.387873,63.425,53.560874,45.95,63.517741,0.006701,82.107965,13.192663,5.652902,1.666667,230,0.97508,0.073156,40.827029,107.431558,28.588131,74.696382
7590.297603,0.706219,7590.297603,0,0,0,0,0.003,0,0.17448,0.120644,0,0.408095,0,0,0,0,32.2434,0,1875.27246,1296.65946,0,4386.122284,79.95897,71,95,0.007769,34.891623,0.757583,48.63252,48.63252,0,0,0,0,-102.838963,71.18225,0.006482,39.215507,302.871251,0,0,74.464587,124.283655,0,0,0,0,0,0,195.781079,61.76,53.358598,46.88,63.517741,0.006966,0,0,0,1.441667,230,0.97508,0.073359,38.880631,105.767386,0,74.696382
7928.021467,0.737641,7928.021467,0,0,0,0,0.04336,0,0.19968,0.103873,0,0.390729,0,0,0,0,466.022959,0,2146.117902,1116.401824,0,4199.478782,78.171737,71,95,0.007761,36.970793,0.67438,46.581167,46.581167,0,0,0,0,-123.559945,65.335446,0.006546,48.326105,221.623162,0,0,74.464587,124.283655,255.079332,0,0,0,0,0,159.727459,60.845,52.877819,46.58,63.517741,0.006908,0,0,0,1.283333,230,0.97508,0.073495,38.039558,105.054169,0,74.696382
6212.31814,0.578008,6212.31814,0,0,0,0,0.003,0,0.140482,0.087212,0,0.347315,0,0,0,0,32.2434,0,1509.870012,937.334699,0,3732.870029,76.951428,71,95,0.007751,38.435193,0.599935,44.725885,44.725885,0,0,0,0,-134.910283,61.149154,0.006588,56.289623,135.715393,0,0,74.464587,124.283655,0,0,0,0,0,0,139.120665,60.305,52.622188,46.58,63.517741,0.00689,0,0,0,1.141667,230,0.97508,0.073573,37.663691,104.737184,0,74.696382
5289.313262,0.49213,5289.313262,0,0,0,0,0.043707,0,0.060574,0.075266,0,0.312583,0,0,0,0,469.752085,0,651.034208,808.943943,0,3359.583026,75.49077,65,95,0.007741,40.296333,0.547386,42.83338,42.83338,0,0,0,0,-140.33811,58.321329,0.006611,62.45164,126.358177,0,0,74.464587,124.283655,249.912885,0.773612,0,0,0,0,77.267207,59.765,52.361338,46.58,63.517741,0.00687,0,0,0,1.041667,230,0.97508,0.073652,36.179575,103.495659,0,74.696382
4349.428968,0.404681,4349.428968,0,0,0,0,0.003,0,0.030077,0.067703,0,0.3039,0,0,0,0,32.2434,0,323.26627,727.658023,0,3266.261275,74.576009,65,95,0.00773,41.486144,0.494837,41.923496,41.923496,0,0,0,0,-137.433829,56.254432,0.006637,67.533153,159.335504,0,0,74.464587,124.283655,0,0,0,0,0,0,20.606794,59.12,52.121837,46.58,63.517741,0.006886,0,0,0,0.941667,230,0.97508,0.073741,34.784915,102.33338,0,74.696382
4459.431897,0.414916,4459.431897,0,0,0,0,0.044056,0,0.018046,0.066279,0,0.286535,0,0,0,0,473.501114,0,193.959762,712.353248,0,3079.617774,73.515279,65,95,0.00772,42.933072,0.411635,40.701915,40.701915,0,0,0,0,-140.337557,54.748047,0.006664,71.613441,174.116184,0,0,74.464587,124.283655,239.331046,8.776104,0,0,0,0,10.319935,58.505,51.866322,46.58,63.517741,0.006887,0,0,0,0.783333,230,0.97508,0.073829,34.241897,101.884318,0,74.810806
3795.408545,0.353134,3795.408545,0,0,0,0,0.003,0,0.012031,0.060251,0,0.277852,0,0,0,0,32.2434,0,129.306508,647.562614,0,2986.296023,72.927406,65,95,0.007709,43.728932,0.33719,40.258444,40.258444,0,0,0,0,-138.61712,53.481628,0.006688,75.274692,184.553845,0,0,74.464587,124.283655,0,0,0,0,0,0,2.579984,57.965,51.586748,46.58,63.517741,0.006859,0,0,0,0.641667,212.5,0.97508,0.073909,33.632174,101.382424,0,74.810806
4145.533527,0.38571,4145.533527,0,0,0,0,0.045683,0,0.012031,0.058827,0,0.269169,0,0,0,0,490.994908,0,129.306508,632.257839,0,2892.974272,72.126571,65,95,0.007698,44.865299,0.284641,39.63076,39.63076,0,0,0,0,-155.022151,52.380929,0.006707,78.597235,192.992661,0,0,74.464587,124.283655,239.829819,14.629298,0,0,0,0,2.579984,57.425,51.302305,46.475,63.517741,0.00683,0,0,0,0.541667,200,0.97508,0.07399,31.72023,99.823914,0,74.810806
3820.459497,0.355464,3820.459497,0,0,0,0,0.003,0,0.012605,0.062007,0,0.277852,0,0,0,0,32.2434,0,135.481153,666.438921,0,2986.296023,71.722383,65,95,0.007687,45.417063,0.201438,39.874399,39.874399,0,0,0,0,-133.853206,51.175833,0.006722,82.357953,199.727634,0,0,74.464587,124.283655,0,0,0,0,0,0,10.319935,56.78,51.03021,46.4,63.517741,0.006831,0,0,0,0.383333,200,0.97508,0.074082,30.124577,98.529558,0,74.810806
4627.710686,0.430573,4627.710686,0,0,0,0,0.043031,0,0.032861,0.068146,0,0.286535,0,0,0,0,462.493673,0,353.179174,732.420065,0,3079.617774,71.186939,65,95,0.007675,46.177531,0.126994,39.833931,39.833931,0,0,0,359.886799,-143.89724,50.064681,0.006738,86.020854,207.336829,0,0,74.464587,124.283655,218.933659,17.094229,0,0,0,0,72.140316,56.165,50.745334,46.4,63.517741,0.00682,24.716038,2.664381,2.025183,0.241667,200,0.97508,0.074172,29.565888,98.080495,10.86867,74.810806
6107.63231,0.568268,6107.63231,0,0.007144,0,0.000201,0.04503,0,0.077148,0.092481,0.025,0.321266,0,76.777317,0,2.155367,483.969022,0,829.167207,993.96362,268.695,3452.904777,71.034358,71,95,0.007655,46.300027,0.074445,107.890072,7.890073,99.999999,0,3.145713,2064.357148,-363.308119,50.814636,0.006749,83.840067,190.908147,0,0,74.464587,124.283655,227.570529,18.502812,105.600112,0,0,0,247.314602,55.625,50.551041,46.4,63.517741,0.00684,120.42795,35.719561,15.585104,0.141667,200,0.97508,0.074247,29.170119,97.76351,63.099947,74.810806
6444.542601,0.599615,6444.542601,0,0.007671,0,0.000215,0.003,0,0.097628,0.12142,0.005,0.364681,0,82.45166,0,2.312252,32.2434,0,1049.289725,1304.993033,53.739,3919.51353,72.442586,71,95,0.007639,44.072273,0.021895,41.127097,41.127097,0,0,3.374357,3098.480103,-102.570704,56.780263,0.006758,67.817161,116.319153,0,0,74.464587,124.283655,0,0,181.988407,0,0,0,262.761428,56.24,50.826737,46.4,63.517741,0.006846,194.232664,97.961591,27.472048,0.041667,200,0.97508,0.074158,29.696668,98.186157,96.634354,74.810806
6912.793399,0.643182,6912.793399,0,0,0,0,0.042711,0,0.098125,0.128983,0,0.373363,0,0,0,0,459.052543,0,1054.626622,1386.278953,0,4012.835281,75.007175,71,95,0.007634,40.400992,0.153268,40.236244,40.236244,0,0,0,3219.561904,-57.115648,67.562591,0.006767,46.508101,241.874477,0,0,74.464587,124.283655,30.557683,0,0,0,0,0,252.441493,59.36,52.111212,46.4,63.517741,0.006827,244.025752,168.474735,34.841954,0.291667,200,0.97508,0.073715,34.018068,101.725825,110.862055,74.810806
6489.646004,0.603812,6489.646004,0,0,0,0,0.003,0,0.095396,0.132052,0,0.373363,0,0,0,0,32.2434,0,1025.297798,1419.269525,0,4012.835281,76.935628,71,95,0.007631,37.875125,0.753204,42.866935,42.866935,0,0,0,2549.731072,-43.964895,78.438025,0.006783,32.211118,376.128832,0,0,74.464587,124.283655,0,0,0,0,0,0,221.54784,62.21,53.449838,46.61,63.517741,0.006915,235.678476,218.14856,49.977996,1.433333,200,0.97508,0.073302,40.007348,106.744757,103.094616,74.810806
6655.782487,0.619269,6655.782487,0,0,0,0,0.03199,0,0.092496,0.12142,0,0.373363,0,0,0,0,343.821989,0,994.132183,1304.993033,0,4012.835281,77.739424,71,95,0.007622,36.828035,1.134185,110.611118,10.611119,99.999999,0,0,1893.126354,-149.749327,86.189342,0.006855,25.264389,460.833286,0,0,74.464587,124.283655,179.455352,0,0,0,0,0,200.941047,64.22,54.699801,47.6,63.517741,0.007163,246.297479,263.723963,55.525236,2.158333,246.666667,0.97508,0.072992,43.182694,109.465546,89.295438,74.810806
6637.377721,0.617557,6637.377721,0,0,0,0,0.013334,0,0.088479,0.133698,0,0.382046,0,0,0,0,143.3123,0,950.953069,1436.955321,0,4106.157032,78.32504,71,95,0.007617,36.133456,1.309348,48.631743,48.631743,0,0,0,1452.139167,31.012135,92.385812,0.006955,21.085358,507.748356,0,0,74.464587,124.283655,0,0,0,0,0,0,159.727459,66.8,55.952272,47.99,63.517741,0.007293,241.674779,289.0984,63.502696,2.491667,198.333333,0.975656,0.072662,45.259909,111.288211,76.806933,74.810806
6734.541511,0.626597,6734.541511,0,0,0,0,0.003,0,0.085579,0.147289,0,0.390729,0,0,0,0,32.2434,0,919.787454,1583.031875,0,4199.478782,79.294655,71,95,0.00762,35.019755,1.602747,56.05004,56.05004,0,0,0,1464.910628,54.115219,96.706478,0.007071,18.752086,551.238667,0,0,74.464587,124.283655,0,0,0,0,0,0,139.120665,69.05,56.972779,48.155,63.517741,0.00738,237.104909,298.728654,68.178228,3.05,192.5,0.976067,0.072373,47.552727,113.322199,69.770317,74.810806
6963.552201,0.647905,6963.552201,0,0,0,0,0.042043,0,0.084726,0.130407,0,0.390729,0,0,0,0,451.873175,0,910.616514,1401.583728,0,4199.478782,79.322092,71,95,0.007625,35.01194,1.948695,66.713707,66.713707,0,0,0,1711.600967,59.183427,98.423561,0.007205,18.126576,586.942229,0,0,74.464587,124.283655,244.011274,0,0,0,0,0,123.640763,70.745,57.803489,48.59,63.517741,0.007494,220.568849,286.366331,74.808501,3.708333,235.833333,0.976067,0.072129,49.870865,115.409018,72.765219,74.810806
6631.616783,0.617021,6631.616783,0,0,0,0,0.003,0,0.084686,0.147289,0,0.382046,0,0,0,0,32.2434,0,910.184476,1583.031875,0,4106.157032,79.950225,71,95,0.007632,34.329739,2.193925,75.412516,75.412516,0,0,0,1882.724373,115.204846,98.359844,0.007336,18.488642,599.888977,0,0,74.464587,124.283655,0,0,0,0,0,0,123.640763,72.575,58.700809,49.265,63.517741,0.007627,209.025306,261.911546,75.125486,4.175,240,0.976067,0.071865,52.70197,117.99773,90.765274,74.810806
16612.60793,1.545675,16612.60793,0.861446,0,0.028885,0,0.044971,0,0.085047,0.125913,0,0.399412,9258.653642,0,310.451786,0,483.342596,0,914.070991,1353.288381,0,4292.800533,72.438994,71,72,0.007542,43.592303,2.045035,65.963755,65.963755,0,0,490.84816,2352.862967,68.840752,97.801284,0.007437,19.060432,572.317746,0,0,74.464587,124.283655,138.473364,10.350719,0,9572.633974,1628.089269,0,108.193936,73.4,58.942714,49.325,63.517741,0.007589,229.999158,237.398162,57.744132,3.891667,210.833333,0.976067,0.071759,53.394897,118.631701,103.341586,74.810806
14837.08095,1.380476,14837.08095,0.634094,0,0.036026,0,0.003,0,0.086725,0.203853,0,0.416778,6815.114182,0,387.204806,0,32.2434,0,932.098093,2190.976436,0,4479.444035,71.997502,71,72,0.007401,43.386111,1.891767,58.724116,58.724116,0,0,467.814042,2929.506912,161.330063,96.377912,0.007451,19.94863,550.867293,0,0,74.464587,124.283655,0,0,0,10578.42377,1587.021626,0,144.247556,72.77,58.328684,48.575,63.517741,0.007354,247.697497,196.368224,39.808055,3.6,219.166667,0.976067,0.07187,49.913852,115.461849,107.714459,74.810806
9831.067146,0.914705,9831.067146,0,0,0.002702,0,0.044191,0,0.092738,0.298565,0.025,0.451509,0,0,29.038202,0,474.950699,0,996.730082,3208.922126,268.695,4852.731037,77.86623,71,95,0.007374,35.580883,1.891767,117.484368,17.484368,99.999999,0,0,3011.23566,218.977002,92.680032,0.007411,22.252258,529.032253,0,0,74.464587,124.283655,100.191424,0,0,0,0,0,190.621111,71.69,57.813969,48.2,63.517741,0.007285,217.795229,131.245734,32.253241,3.6,240,0.976067,0.072024,45.6443,111.631612,95.85601,74.810806
8893.121102,0.827436,8893.121102,0,0,0,0,0.003,0,0.108478,0.250766,0.005,0.460192,0,0,0,0,32.2434,0,1165.898675,2695.187239,53.739,4946.052788,81.462302,71,95,0.00739,31.659912,1.861114,65.741724,65.741724,0,0,0,2397.806241,183.786576,86.900574,0.007376,26.575184,491.392755,0,0,74.464587,124.283655,0,0,0,0,0,0,226.707808,69.98,57.1667,48.2,63.517741,0.007285,170.987085,65.513368,21.079514,3.541667,240,0.976067,0.072257,43.090798,109.3863,70.84594,74.810806
8319.207086,0.774038,8319.207086,0,0,0,0,0.041653,0,0.137804,0.160437,0,0.434144,0,0,0,0,447.681242,0,1481.091923,1724.346386,0,4666.087536,81.868269,71,95,0.007404,31.296278,1.68595,63.026391,63.026391,0,0,0,1212.351527,271.04417,80.566274,0.00741,32.765933,431.801601,0,0,74.464587,124.283655,0,0,0,0,0,0,216.387873,67.82,57.373628,50.195,63.517741,0.007899,95.62386,14.191942,6.551027,3.208333,228.333333,0.976067,0.072482,41.475151,107.986282,32.818305,74.810806
