SF PT 3 Elec All Elec + EE - Source Energy|Total (*),SF PT 3 Elec All Elec + EE - Site Energy|Total (E),SF PT 3 Elec All Elec + EE - Source Energy|Total (E),SF PT 3 Elec All Elec + EE - Site Energy|Cooling (E),SF PT 3 Elec All Elec + EE - Site Energy|Heating (E),SF PT 3 Elec All Elec + EE - Site Energy|Cooling Fan/Pump (E),SF PT 3 Elec All Elec + EE - Site Energy|Heating Fan/Pump (E),SF PT 3 Elec All Elec + EE - Site Energy|Hot Water (E),SF PT 3 Elec All Elec + EE - Site Energy|Hot Water - Suppl. (E),SF PT 3 Elec All Elec + EE - Site Energy|Lights (E),SF PT 3 Elec All Elec + EE - Site Energy|Lg. Appl. (E),SF PT 3 Elec All Elec + EE - Site Energy|Vent Fan (E),SF PT 3 Elec All Elec + EE - Site Energy|Misc. (E),SF PT 3 Elec All Elec + EE - Source Energy|Cooling (E),SF PT 3 Elec All Elec + EE - Source Energy|Heating (E),SF PT 3 Elec All Elec + EE - Source Energy|Cooling Fan/Pump (E),SF PT 3 Elec All Elec + EE - Source Energy|Heating Fan/Pump (E),SF PT 3 Elec All Elec + EE - Source Energy|Hot Water (E),SF PT 3 Elec All Elec + EE - Source Energy|Hot Water - Suppl. (E),SF PT 3 Elec All Elec + EE - Source Energy|Lights (E),SF PT 3 Elec All Elec + EE - Source Energy|Lg. Appl. (E),SF PT 3 Elec All Elec + EE - Source Energy|Vent Fan (E),SF PT 3 Elec All Elec + EE - Source Energy|Misc. (E),SF PT 3 Elec All Elec + EE - Living Space|Indoor Temperature,SF PT 3 Elec All Elec + EE - Living Space|Heating Setpoint,SF PT 3 Elec All Elec + EE - Living Space|Cooling Setpoint,SF PT 3 Elec All Elec + EE - Living Space|Indoor Humidity,SF PT 3 Elec All Elec + EE - Living Space|Indoor Relative Humidity,SF PT 3 Elec All Elec + EE - Living Space|Wind Speed (at Building),SF PT 3 Elec All Elec + EE - Living Space|Infiltration + Mech. Vent.,SF PT 3 Elec All Elec + EE - Living Space|Infiltration,SF PT 3 Elec All Elec + EE - Living Space|Mech. Vent. (rated),SF PT 3 Elec All Elec + EE - Living Space|Natural Ventilation,SF PT 3 Elec All Elec + EE - Living Space|System Flow Rate to Zone,SF PT 3 Elec All Elec + EE - Living Space|Zone Glazing Transmitted Solar,SF PT 3 Elec All Elec + EE - Living Space|Latent Gains/Losses,SF PT 3 Elec All Elec + EE - Domestic Water System|Hot Water Use Flow Rate,SF PT 3 Elec All Elec + EE - Domestic Water System|Cold Water Use Flow Rate,SF PT 3 Elec All Elec + EE - Domestic Water System|Water Heater Inlet Temperature,SF PT 3 Elec All Elec + EE - Domestic Water System|Delivered Hot Water Temperature,SF PT 3 Elec All Elec + EE - Domestic Water System|HPWH Sensible Heat Removed (inc. fan heat),SF PT 3 Elec All Elec + EE - Domestic Water System|HPWH Latent Heat Removed,SF PT 3 Elec All Elec + EE - Delivered Energy|Heating Delivered (main),SF PT 3 Elec All Elec + EE - Delivered Energy|Cooling Delivered (sensible),SF PT 3 Elec All Elec + EE - Delivered Energy|Cooling Delivered (latent),SF PT 3 Elec All Elec + EE - Delivered Energy|DHW Delivered Energy,SF PT 3 Elec All Elec + EE - Delivered Energy|DHW Pipe Heat Losses - Unit,SF PT 3 Elec All Elec + EE - Weather|Outdoor Drybulb,SF PT 3 Elec All Elec + EE - Weather|Outdoor Wetbulb,SF PT 3 Elec All Elec + EE - Weather|Outdoor Dew Point,SF PT 3 Elec All Elec + EE - Weather|Ground Temperature,SF PT 3 Elec All Elec + EE - Weather|Outdoor Humidity Ratio,SF PT 3 Elec All Elec + EE - Weather|Direct Normal Solar,SF PT 3 Elec All Elec + EE - Weather|Total Horizontal Solar,SF PT 3 Elec All Elec + EE - Weather|Diffuse Horizontal Solar,SF PT 3 Elec All Elec + EE - Weather|Wind Speed (at Weather Station),SF PT 3 Elec All Elec + EE - Weather|Wind Direction,SF PT 3 Elec All Elec + EE - Weather|Atmospheric Pressure,SF PT 3 Elec All Elec + EE - Weather|Outdoor Air Density,SF PT 3 Elec All Elec + EE - Weather|Sky Temperature,SF PT 3 Elec All Elec + EE - Weather|Sky Radiation Losses,SF PT 3 Elec All Elec + EE - Weather|Total Vertical Solar,SF PT 3 Elec All Elec + EE - Weather|Mains Water Temperature
5541.855498,0.515627,5541.855498,0,0,0,0,0.076809,0,0.075605,0.119744,0,0.243469,0,0,0,0,825.529359,0,812.587634,1286.986881,0,2616.751624,68.555153,64,95,0.009285,60.963999,1.961833,40.727064,40.727064,0,0,0,1115.727418,-10.386898,0,0,65.28024,125.010223,459.341318,231.338321,0,0,0,0,182.930503,53.6,52.619414,51.8,59.082442,0.008412,74.068869,130.702761,84.58221,3.733333,40,0.97508,0.074354,34.1455,101.805071,72.748488,65.280267
7055.930512,0.6565,7055.930512,0,0,0,0,0.228907,0,0.073474,0.11065,0,0.243469,0,0,0,0,2460.24464,0,789.688528,1189.24572,0,2616.751624,67.552,64,95,0.009199,62.587916,1.572094,32.902304,32.902304,0,0,0,1548.563565,-799.694313,2.04224,0.680185,65.280248,124.96062,635.568541,342.561351,0,0,0,1014.328578,165.915617,53.915,53.025741,52.325,59.082442,0.008565,83.525593,160.82907,99.876745,2.991667,34.166667,0.97508,0.07429,34.9125,102.439042,84.058939,65.280267
4766.973051,0.44353,4766.973051,0,0,0,0,0.003,0,0.070523,0.120877,0,0.249131,0,0,0,0,32.2434,0,757.962437,1299.160901,0,2677.606313,71.332159,64,95,0.00918,54.851179,1.54144,33.913345,33.913345,0,0,0,1971.180717,168.558681,0,0,65.280267,124.828524,0,0,0,0,0,0,131.885846,54.875,54.529944,54.274998,59.082442,0.009195,109.888193,187.963956,102.04281,2.933333,41.666667,0.97508,0.074078,36.338858,103.627736,89.720889,65.280267
6052.759301,0.563163,6052.759301,0,0,0,0,0.107305,0,0.068392,0.132673,0,0.254793,0,0,0,0,1153.288733,0,735.063331,1425.946235,0,2738.461002,72.58951,64,95,0.009191,52.642741,1.629022,35.785043,35.785043,0,0,0,2367.617111,95.435846,0.659569,0.217921,65.280267,124.79725,478.712137,168.058325,0,0,0,326.937457,114.870961,55.61,55.609994,55.609994,59.082442,0.009649,138.628182,201.188159,93.299302,3.1,61.666667,0.97508,0.073919,37.349816,104.47303,88.283384,65.280267
5588.739368,0.519989,5588.739368,0,0,0,0,0.07882,0,0.067765,0.118612,0,0.254793,0,0,0,0,847.140572,0,728.324933,1274.812862,0,2738.461002,74.883331,64,95,0.009218,48.855159,1.659675,36.985973,36.985973,0,0,0,2546.694658,314.162133,0,0,65.280267,124.732367,480.460195,126.141069,0,0,0,0,102.089313,56.81,56.809993,56.809993,59.082442,0.010086,161.741684,194.854623,78.321753,3.158333,64.166667,0.97508,0.073696,38.81631,105.714555,92.001361,65.280267
4867.145225,0.45285,4867.145225,0,0,0,0,0.003,0,0.068046,0.132673,0,0.249131,0,0,0,0,32.2434,0,731.349277,1425.946235,0,2677.606313,75.166249,64,95,0.009244,48.548462,1.834839,39.139488,39.139488,0,0,0,2392.578374,310.180596,0.265781,0.087254,65.280267,124.723823,0,0,0,0,0,131.534827,102.089313,58.715,58.403835,58.19,59.082442,0.01062,157.409554,161.963973,65.827254,3.491667,135.833333,0.97508,0.073364,41.470412,107.986282,96.701511,65.280267
5472.242866,0.50915,5472.242866,0,0,0,0,0.063774,0,0.07029,0.114631,0,0.260455,0,0,0,0,685.43525,0,755.462635,1232.029291,0,2799.315691,76.558678,64,72,0.0093,46.61316,2.128238,45.030854,45.030854,0,0,0,2041.239907,318.962189,0,0,65.280267,124.640086,389.780611,88.4207,0,0,0,0,89.334977,60.065,58.660972,57.8,59.082442,0.010469,155.745381,117.952371,46.438328,4.05,184.166667,0.97508,0.07319,43.123165,109.412715,92.384548,65.280267
5726.723853,0.532828,5726.723853,0,0,0,0,0.003,0,0.077785,0.180263,0,0.271779,0,0,0,0,32.2434,0,836.020682,1937.434702,0,2921.025069,76.602741,64,72,0.009339,46.735677,2.412879,51.147858,51.147858,0,0,0,1328.304514,444.59463,0,0,65.280267,124.640086,0,0,0,0,0,0,119.104199,59.6,58.023796,56.99,59.082442,0.010181,116.861867,60.186739,28.053188,4.591667,174.166667,0.97508,0.073289,42.574857,108.937238,69.308525,65.280267
7877.627477,0.732953,7877.627477,0,0,0,0,0.057493,0,0.095929,0.260103,0.025,0.294427,0,0,0,0,617.923636,0,1031.026152,2795.538865,268.695,3164.443824,74.99415,64,95,0.009417,49.728543,2.154513,109.95396,9.953961,99.999999,0,0,453.835075,563.797184,0,0,65.280267,124.640086,324.861815,89.308494,0,0,0,0,157.394519,59,57.318418,56.21,59.082442,0.009889,55.217056,12.355421,6.76235,4.1,175.833333,0.97508,0.073408,41.752225,108.224021,28.249205,65.280267
7021.945036,0.653338,7021.945036,0,0,0,0,0.003,0,0.124483,0.220766,0.005,0.300089,0,0,0,0,32.2434,0,1337.915828,2372.748296,53.739,3225.298513,74.71749,64,95,0.009476,50.479635,1.83046,38.604427,38.604427,0,0,0,0,577.880189,0,0,65.280267,124.640086,0,0,0,0,0,0,187.191052,59,57.546612,56.705,59.082442,0.010028,0,0,0,3.483333,180,0.97508,0.073392,41.813408,108.276852,0,65.280267
6987.24957,0.65011,6987.24957,0,0,0,0,0.072164,0,0.149791,0.145052,0,0.283103,0,0,0,0,775.599952,0,1609.92209,1558.993081,0,3042.734446,73.640508,64,95,0.009552,52.775307,1.388172,31.655664,31.655664,0,0,0,0,380.441354,1.488417,0.477021,65.280267,124.370613,409.02131,129.467028,0,0,0,732.288123,178.669954,58.265,57.410902,56.855,59.082442,0.010114,0,0,0,2.641667,180,0.97508,0.073486,41.106968,107.669297,0,65.280267
5737.073621,0.533791,5737.073621,0,0,0,0,0.003,0,0.153004,0.11167,0,0.266117,0,0,0,0,32.2434,0,1644.456476,1200.203366,0,2860.17038,72.359662,64,95,0.009596,55.321125,1.042224,26.496987,26.496987,0,0,0,0,409.381108,0,0,65.280267,124.225762,0,0,0,0,0,0,161.655068,57.53,56.83319,56.27,59.082442,0.009933,0,0,0,1.983333,180,0.97508,0.073611,40.277074,106.95608,0,65.280267
6097.8561,0.567359,6097.8561,0,0,0,0,0.083688,0,0.131415,0.097462,0,0.254793,0,0,0,0,899.463201,0,1412.427283,1047.504614,0,2738.461002,70.96093,64,95,0.009645,58.330107,0.937125,24.724774,24.724774,0,0,0,0,270.806147,2.966874,0.964007,65.280267,124.45228,446.342032,181.730212,0,0,0,1464.578354,131.885846,57.17,56.477315,56.015,59.082442,0.009803,0,0,0,1.783333,180,0.97508,0.073678,39.906238,106.639095,0,65.280267
4236.44446,0.394169,4236.44446,0,0,0,0,0.003,0,0.081577,0.083109,0,0.226482,0,0,0,0,32.2434,0,876.773018,893.240485,0,2434.187557,70.281495,64,95,0.009685,59.906912,0.832027,23.398053,23.398053,0,0,0,0,378.923982,0,0,65.280267,124.577223,0,0,0,0,0,0,114.870961,56.81,56.222329,55.835,59.082442,0.009734,0,0,0,1.583333,180,0.97508,0.073737,39.534575,106.32211,0,65.280267
4183.230741,0.389217,4183.230741,0,0,0,0,0.071648,0,0.04129,0.072445,0,0.203834,0,0,0,0,770.061407,0,443.771363,778.62917,0,2190.768801,68.840665,64,95,0.009715,63.132541,0.757583,21.836759,21.836759,0,0,0,0,184.817456,0,0,65.280267,124.577223,361.528801,173.446234,0,0,0,0,63.798993,56.45,55.937543,55.55,59.082442,0.009649,0,0,0,1.441667,180,0.97508,0.073799,39.16208,106.005125,0,65.280267
3659.07168,0.340448,3659.07168,0,0,0,0,0.055866,0,0.020502,0.065908,0,0.198172,0,0,0,0,600.439343,0,220.351421,708.366804,0,2129.914113,68.343675,64,95,0.009756,64.484011,0.67438,21.322614,21.322614,0,0,0,0,197.857848,0,0,65.280267,124.577223,258.121246,137.733187,0,0,0,0,17.014886,56.09,55.580628,55.295,59.082442,0.009522,0,0,0,1.283333,180,0.97508,0.073865,38.788748,105.68814,0,65.356458
2865.721016,0.266633,2865.721016,0,0,0,0,0.003,0,0.012301,0.064484,0,0.186848,0,0,0,0,32.2434,0,132.210853,693.062029,0,2008.204735,67.633006,64,95,0.009778,66.216791,0.569282,20.016719,20.016719,0,0,0,0,321.870944,0,0,65.280267,124.577223,0,0,0,0,0,0,8.521098,55.73,55.223718,55.01,59.082442,0.009397,0,0,0,1.083333,180,0.97508,0.073931,38.19561,105.186246,0,65.356458
3292.218567,0.306316,3292.218567,0,0,0,0,0.057704,0,0.008201,0.059225,0,0.181186,0,0,0,0,620.188893,0,88.140568,636.53906,0,1947.350046,66.969265,64,95,0.009813,67.999798,0.464184,19.475817,19.475817,0,0,0,0,164.66563,0.103717,0.033761,65.293492,124.512206,254.3536,145.939292,0,0,0,51.134739,2.130275,55.37,54.964927,54.755,59.082442,0.009329,0,0,0,0.883333,180,0.97508,0.073991,37.663691,104.737184,0,65.356458
2628.11361,0.244526,2628.11361,0,0,0,0,0.003,0,0.008201,0.057801,0,0.175524,0,0,0,0,32.2434,0,88.140568,621.234285,0,1886.495357,66.792269,64,95,0.009841,68.595671,0.389739,19.380767,19.380767,0,0,0,0,300.2003,0,0,65.297815,124.490951,0,0,0,0,0,0,2.130275,54.905,54.669716,54.47,59.082442,0.009266,0,0,0,0.741667,197.5,0.97508,0.074065,37.28697,104.420199,0,65.356458
3301.570783,0.307186,3301.570783,0,0,0,0,0.056845,0,0.008942,0.060212,0,0.181186,0,0,0,0,610.961565,0,96.111471,647.147702,0,1947.350046,66.153373,64,95,0.009863,70.291828,0.306536,19.000276,19.000276,0,0,0,0,147.64565,0,0,65.297815,124.490951,238.185885,145.899931,0,0,0,0,8.521098,54.47,54.305362,54.215,59.082442,0.009157,0,0,0,0.583333,210,0.97508,0.074141,36.90939,104.103214,0,65.356458
3581.215515,0.333205,3581.215515,0,0,0,0,0.056887,0,0.024145,0.065325,0,0.186848,0,0,0,0,611.405155,0,259.500332,702.105293,0,2008.204735,66.061819,64,95,0.009896,70.750547,0.201438,19.304221,19.304221,0,0,0,0,137.285872,0,0,65.297815,124.490951,229.914734,146.396134,0,0,0,0,59.565755,54.11,53.946382,53.93,59.082442,0.009036,0,0,0,0.383333,210,0.97508,0.074207,36.530947,103.786229,0,65.356458
3952.515946,0.367751,3952.515946,0,0,0,0,0.003,0,0.056685,0.08607,0.0125,0.209496,0,0,0,0,32.2434,0,609.235145,925.06641,134.3475,2251.62349,65.577159,64,95,0.009901,71.984706,0.09634,53.429584,3.429585,50,0,0,229.619983,142.982395,0,0,65.297815,124.490951,0,0,0,0,0,0,204.205938,53.75,53.682209,53.674999,59.082442,0.008969,57.788158,13.724327,7.862993,0.183333,210,0.97508,0.074267,36.151636,103.469243,27.626989,65.356458
5151.079062,0.479268,5151.079062,0,0,0,0,0.056579,0,0.071733,0.11065,0.0025,0.237807,0,0,0,0,608.095536,0,770.971371,1189.24572,26.8695,2555.896935,66.641303,64,95,0.009926,69.545414,0.021895,19.613765,19.613765,0,0,0,448.452006,168.115264,2.017769,0.672407,65.325109,124.714272,228.419999,140.489039,0,0,0,1000.605505,216.960274,53.915,53.724382,53.6,59.082442,0.008955,76.182103,55.640566,33.653259,0.041667,210,0.97508,0.074245,36.214915,103.522074,47.37433,65.356458
5549.607907,0.516348,5549.607907,0,0,0,0,0.080838,0,0.074854,0.117188,0,0.243469,0,0,0,0,868.833281,0,804.514916,1259.508086,0,2616.751624,68.285541,64,95,0.009948,65.856664,0,19.930293,19.930293,0,0,0,737.491225,181.519458,4.21411,1.3767,65.356391,124.561153,415.817334,246.439366,0,0,0,2079.490624,208.439175,55.19,54.163515,53.39,59.082442,0.008912,81.993498,99.081017,60.227183,0,210,0.97508,0.074066,37.25397,104.393783,62.691198,65.356458
6190.70453,0.575997,6190.70453,0,0,0,0,0.13718,0,0.075605,0.119744,0,0.243469,0,0,0,0,1474.378391,0,812.587634,1286.986881,0,2616.751624,68.66909,64,95,0.009899,64.752623,0.275883,19.033946,19.033946,0,0,0,1164.486794,-535.600023,3.550469,1.149282,65.356458,124.521743,299.093037,187.140508,0,0,0,1748.063005,182.930503,56.675,53.968363,51.98,59.082442,0.008463,93.827611,140.347056,81.702928,0.525,210,0.97508,0.073905,38.320592,105.291908,79.187872,65.356458
5388.931136,0.501399,5388.931136,0,0,0,0,0.073805,0,0.073474,0.11065,0,0.243469,0,0,0,0,793.245264,0,789.688528,1189.24572,0,2616.751624,72.185661,64,95,0.009882,57.303697,1.086015,26.081864,26.081864,0,0,0,1653.821976,-92.357108,0,0,65.356458,124.535869,421.341938,179.229353,0,0,0,0,165.915617,58.565,53.794348,50.24,59.082442,0.007934,120.058134,179.058698,91.423807,2.066667,204.166667,0.97508,0.073698,39.718086,106.480603,91.779364,65.356458
5195.609746,0.483411,5195.609746,0,0,0,0,0.042881,0,0.070523,0.120877,0,0.249131,0,0,0,0,460.880096,0,757.962437,1299.160901,0,2677.606313,75.018444,64,95,0.009873,52.484297,1.83046,37.101793,37.101793,0,0,0,2174.666832,1731.281203,35.731202,6.975885,65.356458,123.427723,0,0,0,0,0,15358.87527,131.885846,60.59,53.735249,48.59,59.082442,0.007441,155.877459,209.834911,87.963385,3.483333,194.166667,0.97508,0.073468,41.35251,107.88062,97.755782,65.356458
46042.04897,4.283858,46042.04897,0,0,0,0,0.003,3.825,0.068392,0.132673,0,0.254793,0,0,0,0,32.2434,41110.335,735.063331,1425.946235,0,2738.461002,79.391285,64,95,0.010034,45.800113,2.172029,46.678295,46.678295,0,0,0,2582.199234,577.856036,21.353544,0,65.356458,83.964251,0,0,0,0,0,3657.346065,114.870961,62.075,53.47932,46.79,59.082442,0.006961,186.308035,222.40205,77.344382,4.133333,201.666667,0.97508,0.073315,42.393238,108.778745,93.089688,65.356458
37017.2422,3.444169,37017.2422,0,0,0,0,0.003,3,0.067765,0.118612,0,0.254793,0,0,0,0,32.2434,32243.4,728.324933,1274.812862,0,2738.461002,78.299901,64,95,0.009955,47.044769,2.198304,45.994606,45.994606,0,0,0,2708.659132,-586.416916,0,0,65.356458,83.574289,0,0,0,0,0,0,102.089313,62.6,52.977679,45.2,59.082442,0.006565,190.666581,206.751195,69.287676,4.183333,204.166667,0.97508,0.073288,42.484945,108.857991,95.945299,65.356458
4867.145225,0.45285,4867.145225,0,0,0,0,0.003,0,0.068046,0.132673,0,0.249131,0,0,0,0,32.2434,0,731.349277,1425.946235,0,2677.606313,78.935602,64,95,0.009855,45.618154,2.675625,57.189448,57.189448,0,0,0,2485.411338,-762.147594,1.481127,0.292526,65.356458,120.424015,0,0,0,0,0,659.706541,102.089313,62.39,52.519579,44.39,59.082442,0.006362,174.553168,168.265088,61.415877,5.091667,217.5,0.97508,0.073341,42.118986,108.541006,99.701951,65.356458
4819.051017,0.448376,4819.051017,0,0,0,0,0.003,0,0.07029,0.114631,0,0.260455,0,0,0,0,32.2434,0,755.462635,1232.029291,0,2799.315691,78.305702,64,72,0.009719,45.937181,2.925233,63.310698,63.310698,0,0,0,2032.643066,-928.910864,0.012862,0.005806,65.356458,130.147471,0,0,0,0,0,6.943548,89.334977,61.4,51.696633,43.4,59.082442,0.006141,153.235915,117.736556,47.442114,5.566667,212.5,0.97508,0.073506,40.890928,107.484389,92.160808,65.356458
5726.723853,0.532828,5726.723853,0,0,0,0,0.003,0,0.077785,0.180263,0,0.271779,0,0,0,0,32.2434,0,836.020682,1937.434702,0,2921.025069,78.399072,64,72,0.009597,45.234736,2.163271,46.775557,46.775557,0,0,0,1391.433934,-573.326088,0,0,65.356458,130.15625,0,0,0,0,0,0,119.104199,60.38,50.975209,42.8,59.082442,0.005987,127.824271,62.546124,27.392802,4.116667,223.333333,0.97508,0.073668,39.906238,106.639095,72.753791,65.356458
7291.947241,0.67846,7291.947241,0,0,0,0,0.003,0,0.095929,0.260103,0.025,0.294427,0,0,0,0,32.2434,0,1031.026152,2795.538865,268.695,3164.443824,76.191086,64,95,0.009455,47.961392,1.773532,107.445242,7.445243,99.999999,0,0,449.689189,-1371.744331,0,0,65.356458,130.15625,0,0,0,0,0,0,157.394519,58.295,50.156821,43.01,59.082442,0.00603,53.799428,12.532854,7.008894,3.375,228.333333,0.97508,0.07396,38.001776,105.027754,27.919066,65.356458
7021.945036,0.653338,7021.945036,0,0,0,0,0.003,0,0.124483,0.220766,0.005,0.300089,0,0,0,0,32.2434,0,1337.915828,2372.748296,53.739,3225.298513,75.755563,64,95,0.009342,48.080623,1.563335,36.79617,36.79617,0,0,0,0,-33.044491,0.097281,0.043593,65.356458,130.131116,0,0,0,0,0,52.397585,187.191052,56.075,50.058873,44.84,59.082442,0.006481,0,0,0,2.975,225.833333,0.97508,0.074225,35.64197,103.046596,0,65.356458
6243.893018,0.580946,6243.893018,0,0,0,0,0.003,0,0.149791,0.145052,0,0.283103,0,0,0,0,32.2434,0,1609.92209,1558.993081,0,3042.734446,74.166534,64,95,0.009339,50.689295,1.366276,33.947104,33.947104,0,0,0,0,-47.431907,0.034093,0.015127,65.356458,129.8181,0,0,0,0,0,18.307058,178.669954,54.77,49.744526,45.41,59.082442,0.006613,0,0,0,2.6,230,0.97508,0.074397,34.176985,101.831487,0,65.356458
5737.073621,0.533791,5737.073621,0,0,0,0,0.003,0,0.153004,0.11167,0,0.266117,0,0,0,0,32.2434,0,1644.456476,1200.203366,0,2860.17038,72.358874,64,95,0.00933,53.821317,1.335623,32.673034,32.673034,0,0,0,0,-65.29912,1.718058,0.710737,65.356458,128.444726,0,0,0,0,0,903.385306,161.655068,54.215,49.135703,44.75,59.082442,0.006425,0,0,0,2.541667,230,0.97508,0.0745,33.471761,101.250347,0,65.356458
5230.636299,0.48667,5230.636299,0,0,0,0,0.003,0,0.131415,0.097462,0,0.254793,0,0,0,0,32.2434,0,1412.427283,1047.504614,0,2738.461002,70.880328,64,95,0.009319,56.513573,1.283074,30.971892,30.971892,0,0,0,0,-59.988059,0,0,65.356458,128.112312,0,0,0,0,0,0,131.885846,54.035,48.897767,44.39,59.082442,0.006344,0,0,0,2.441667,230,0.97508,0.074536,32.632463,100.563546,0,65.356458
4236.44446,0.394169,4236.44446,0,0,0,0,0.003,0,0.081577,0.083109,0,0.226482,0,0,0,0,32.2434,0,876.773018,893.240485,0,2434.187557,69.598243,64,95,0.00931,58.98137,1.230525,29.573203,29.573203,0,0,0,0,-53.146696,0.541555,0.212037,65.356458,127.647707,0,0,0,0,0,280.297089,114.870961,53.75,48.640012,44.03,59.082442,0.006278,0,0,0,2.341667,230,0.97508,0.074585,31.920572,99.982406,0,65.356458
3445.412734,0.320569,3445.412734,0,0,0,0,0.003,0,0.04129,0.072445,0,0.203834,0,0,0,0,32.2434,0,443.771363,778.62917,0,2190.768801,68.416951,64,95,0.009301,61.357712,1.177975,28.199151,28.199151,0,0,0,0,-64.192447,0,0,65.356458,127.071467,0,0,0,0,0,0,63.798993,53.495,48.305556,43.67,59.082442,0.006166,0,0,0,2.241667,230,0.97508,0.074635,30.843837,99.110697,0,65.356458
3090.875738,0.287582,3090.875738,0,0,0,0,0.003,0,0.020502,0.065908,0,0.198172,0,0,0,0,32.2434,0,220.351421,708.366804,0,2129.914113,67.478931,64,95,0.009291,63.303727,1.125426,26.943875,26.943875,0,0,0,0,-59.872202,0,0,65.356458,127.071467,0,0,0,0,0,0,17.014886,53.315,48.069065,43.31,59.082442,0.006088,0,0,0,2.141667,230,0.97508,0.074671,30.190682,98.582389,0,65.43442
2865.721016,0.266633,2865.721016,0,0,0,0,0.003,0,0.012301,0.064484,0,0.186848,0,0,0,0,32.2434,0,132.210853,693.062029,0,2008.204735,66.752031,64,95,0.009282,64.852661,1.072877,25.955582,25.955582,0,0,0,0,-52.480161,0,0,65.356458,127.071467,0,0,0,0,0,0,8.521098,53.03,47.812281,42.95,59.082442,0.006024,0,0,0,2.041667,247.5,0.97508,0.07472,29.730161,98.212573,0,65.43442
3528.412048,0.328292,3528.412048,0,0,0,0,0.07968,0,0.008201,0.059225,0,0.181186,0,0,0,0,856.382373,0,88.140568,636.53906,0,1947.350046,66.169177,64,95,0.009274,66.115823,1.020328,25.089069,25.089069,0,0,0,0,-55.403909,0,0,65.356458,127.071467,357.476415,190.656893,0,0,0,0,2.130275,52.775,47.479871,42.59,59.082442,0.005917,0,0,0,1.941667,260,0.97508,0.07477,28.473428,97.208786,0,65.43442
2652.437298,0.246789,2652.437298,0,0.002202,0,0.000061,0.003,0,0.008201,0.057801,0,0.175524,0,23.668581,0,0.655106,32.2434,0,88.140568,621.234285,0,1886.495357,65.177465,64,95,0.009244,68.227919,0.967779,23.839107,23.839107,0,0,0.947371,0,-231.570893,0,0,65.356458,127.071467,0,0,94.046534,0,0,0,2.130275,52.595,47.244828,42.23,59.082442,0.005841,0,0,0,1.841667,260,0.97508,0.074805,27.577349,96.49557,0,65.43442
3354.635283,0.312123,3354.635283,0,0.002244,0,0.000062,0.059476,0,0.008942,0.060212,0,0.181186,0,24.123122,0,0.664924,639.238018,0,96.111471,647.147702,0,1947.350046,64.928711,64,95,0.009232,68.727808,0.945884,23.658779,23.658779,0,0,0.961568,0,-180.442455,0,0,65.356458,127.071467,250.102223,137.916049,63.637246,0,0,0,8.521098,52.415,46.98105,41.87,59.082442,0.005752,0,0,0,1.8,260,0.97508,0.074842,27.176706,96.178584,0,65.43442
3002.053759,0.279318,3002.053759,0,0,0,0,0.003,0,0.024145,0.065325,0,0.186848,0,0,0,0,32.2434,0,259.500332,702.105293,0,2008.204735,64.819953,64,95,0.009212,68.836071,0.91523,23.274173,23.274173,0,0,0,0,-39.331605,0,0,65.356458,127.071467,0,0,0,0,0,0,59.565755,52.13,46.653075,41.51,59.082442,0.005656,0,0,0,1.741667,260,0.97508,0.074895,25.593613,94.937059,0,65.43442
4631.494689,0.430925,4631.494689,0,0.006104,0,0.000167,0.059902,0,0.056685,0.08607,0.0125,0.209496,0,65.606401,0,1.797224,643.818518,0,609.235145,925.06641,134.3475,2251.62349,64.372078,64,95,0.009154,69.48901,0.862681,54.911047,4.911047,50,0,2.598571,325.048492,-704.007581,0,0,65.356458,127.071467,243.3892,137.246589,86.002672,0,0,0,204.205938,51.875,46.425074,41.15,59.082442,0.005602,127.762635,18.612746,5.688123,1.641667,260,0.97508,0.074939,24.344116,93.959688,47.510496,65.43442
5173.634536,0.481367,5173.634536,0,0,0,0,0.058677,0,0.071733,0.11065,0.0025,0.237807,0,0,0,0,630.65101,0,770.971371,1189.24572,26.8695,2555.896935,65.805613,64,95,0.009099,65.71366,0.932746,24.059175,24.059175,0,0,0,484.744666,-56.167384,0,0,65.356458,127.071467,249.590805,118.849036,0,0,0,0,216.960274,52.22,46.322535,40.475,59.082442,0.005475,159.945435,72.69189,26.864493,1.775,260,0.97508,0.074904,24.412138,94.012519,70.031248,65.43442
4713.018026,0.43851,4713.018026,0,0,0,0,0.003,0,0.074854,0.117188,0,0.243469,0,0,0,0,32.2434,0,804.514916,1259.508086,0,2616.751624,67.069687,64,95,0.009063,62.67993,1.458237,31.102583,31.102583,0,0,0,747.273871,-474.962353,0.439245,0.158195,65.361599,126.90129,0,0,0,0,0,221.828736,208.439175,53.36,46.388784,39.365,59.082442,0.00525,140.688586,118.575577,52.434631,2.775,242.5,0.97508,0.074764,28.312117,97.103125,77.011445,65.43442
5327.16421,0.495652,5327.16421,0,0,0,0,0.056834,0,0.075605,0.119744,0,0.243469,0,0,0,0,610.838071,0,812.587634,1286.986881,0,2616.751624,68.881612,64,95,0.008995,58.428951,2.001245,40.975469,40.975469,0,0,0,1184.022007,-735.203257,0.266291,0.090134,65.420349,124.912641,269.058685,96.655688,0,0,0,132.339986,182.930503,55.01,46.548488,38,59.082442,0.004956,122.065707,152.482876,76.419842,3.808333,230,0.97508,0.074559,32.787895,100.695623,84.667875,65.43442
